Sr.No,Round,Institute,Program,Stream,Seat Type,Quota,Category,Opening Rank,Closing Rank
2613,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Information Technology (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,2438,2719
2614,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,13959,15539
2615,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,6999,7703
2616,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,5304,6989
2617,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,14169,17166
2618,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,48536,55377
2619,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,6088,6234
2620,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,6255,6577
2621,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,2610,2856
2622,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,2031,2361
2623,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),69221,69221
2624,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,6629,7192
2625,Round 2,"Aliah University, New Town",Mechanical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,15910,28946
2626,Round 2,"Aliah University, New Town",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,6813,7566
2627,Round 2,Jadavpur University,Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC (PwD),53006,53006
2628,Round 2,Jadavpur University,Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open (PwD),3627,3627
2629,Round 2,Jadavpur University,Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,5695,5695
2630,Round 2,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,6595,8369
2631,Round 2,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Open,3479,4920
2632,Round 2,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,9956,12132
2633,Round 2,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,33136,33136
2634,Round 2,University Of Calcutta,Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,6166,6166
2635,Round 2,University Of Calcutta,Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,8398,8669
2636,Round 2,University Of Calcutta,Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,ST,36256,36256
2637,Round 2,Jadavpur University,Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A (PwD),74189,74189
2638,Round 2,Jadavpur University,Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B,1403,1590
2639,Round 2,Jadavpur University,Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - B (PwD),48254,48254
2640,Round 2,Jadavpur University,Electrical Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,SC,3626,4522
2641,Round 2,"Sister Nivedita University, New Town",Computer Science & Engineering,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,335658,535456
2642,Round 2,"Sister Nivedita University, New Town",Computer Science & Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,All India,Open,69605,95240
2643,Round 2,"Sister Nivedita University, New Town",Computer Science & Engineering - TFW,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,20959,22749
2644,Round 2,"Sister Nivedita University, New Town",Computer Science & Engineering (Cyber Security),B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,599245,1019245
2645,Round 2,"Sister Nivedita University, New Town",Computer Science & Engineering (Cyber Security) (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,31901,31901
2646,Round 2,"Sister Nivedita University, New Town",B ARCH,B. Arch (JEE(Main) Seats),JEE(Main) Seats,All India,Open,7767,17991
2647,Round 2,"Sister Nivedita University, New Town",Artificial Intelligence And Machine Learning,B.E/B.Tech (JEE(Main) Seats),JEE(Main) Seats,All India,Open,562245,562245
2648,Round 2,"Sister Nivedita University, New Town",Artificial Intelligence And Machine Learning (TFW),B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,Tuition Fee Waiver,31204,31522
2649,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electronics & Communication Engineering,B.E/B.Tech/B.Arch (WBJEE) Seats),WBJEE Seats,Home State,OBC - A,8857,9141
