Sr.No,Round,Institute,Program,Stream,Quota,Category,Opening Rank,Closing Rank
2072,Round 2,"Guru Nanak Institute of Technology, Panihati, Sodepur",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,16908,19273
2073,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,13793,13793
2074,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2455,8706
2075,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,5833,12519
2077,Round 2,"Cooch Behar Government Engineering College, Cooch Behar",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,8979,11471
2078,Round 2,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,23388,31564
2079,Round 2,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,2512,2754
2080,Round 2,"Kalyani Goverment Engineering College, Kalyani, Nadia",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,1397,1948
2081,Round 2,"Techno International New Town, Rajarhat, New Town",Computer Science & Engineering (Cyber Security),B.E/B. Tech,All India,Open,22689,64505
2082,Round 2,"Netaji Subhas Engineering College, Garia, Kolkata",Mechanical Engineering,B.E/B. Tech,All India,Open,20157,65703
2083,Round 2,"Ideal Institute of Engineering, Kalyani",Computer Science & Engineering,B.E/B. Tech,All India,Open,15801,77648
2084,Round 2,"Nshm Knowledge Campus, Durgapur Group of Institutions",Computer Science & Engineering,B.E/B. Tech,All India,Open,15553,75806
2085,Round 2,"Techno International New Town, Rajarhat, New Town",Computer Science & Engineering,B.E/B. Tech,All India,Open,8696,29084
2086,Round 2,"Techno International New Town, Rajarhat, New Town",Mechanical Engineering,B.E/B. Tech,All India,Open,75082,75082
2087,Round 2,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering,B.E/B. Tech,Home State,SC,17192,24405
2088,Round 2,"Ramkrishna Mahato Government Engineering College, Purulia",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - A,11029,12832
2089,Round 2,"Siliguri Institute of Technology, Siliguri",Computer Science & Engineering,B.E/B. Tech,All India,Open,7032,80100
2090,Round 2,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering,B.E/B. Tech,Home State,OBC - B,17976,18864
2091,Round 2,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Engineering,B.E/B. Tech,All India,Open,414,33801
2092,Round 2,"Jis College of Engineering, Kalyani, Nadia",Computer Science & Technology - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,21762,29934
2093,Round 2,"Govt. College of Engg. & Textile Technology, Berhampore",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - A,10641,13208
2094,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B. Tech,Home State,OBC - A,31884,40526
2096,Round 2,"Heritage Institute of Technology, Kolkata",Computer Science & Engineering (Data Science) (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,4011,6597
2097,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B. Tech,Home State,SC,25150,29112
2098,Round 2,"Camellia School of Engineering & Technology, Barasat",Computer Science & Engineering - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,24143,29311
2099,Round 2,"Swami Vivekananda Institute of Science & Technology, Sonarpur",Computer Science & Engineering - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,13761,15996
2100,Round 2,"Seacom Engineering College, Sankrail, Howrah",Marine Engineering/Marine Technology,B.E/B. Tech,All India,Open,31828,31828
2101,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Computer Science & Engineering - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,4457,8580
2102,Round 2,"Academy of Technology, Adisaptagram, Hooghly",Electrical & Electronics Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,23858,35800
2103,Round 2,"Seacom Engineering College, Sankrail, Howrah",Computer Science & Engineering - TFW,B.E/B. Tech,Home State,Tuition Fee Waiver,24665,36202
2104,Round 2,"Guru Nanak Institute of Technology, Panihati, Sodepur",Food Technology,B.E/B. Tech,All India,Open,19555,79363
2105,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B. Tech,Home State,Open,10073,20660
2106,Round 2,"Jis College of Engineering, Kalyani, Nadia",Mechanical Engineering,B.E/B. Tech,All India,Open,46344,66925
2107,Round 2,"Hooghly Engineering & Technology College, Hooghly",Mechanical Engineering,B.E/B. Tech,All India,Open,62413,67014
2108,Round 2,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - B,77952,78823
2109,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - B,4719,5218
2110,Round 2,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",Computer Science & Engineering,B.E/B. Tech,All India,Open,17285,75606
2111,Round 2,"Bengal Institute of Technology, Dhapa, Kolkata",Computer Science & Engineering,B.E/B. Tech,All India,Open,15259,64412
2113,Round 2,"Narula Institute of Technology, Agarpara, Kolkata",Electronics And Instrumentation Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,26937,26937
2116,Round 2,"Guru Nanak Institute of Technology, Panihati, Sodepur",Computer Science & Engineering,B.E/B. Tech,All India,Open,676,31755
2117,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - A (PwD),51106,51106
2118,Round 2,Jadavpur University,Chemical Engineering,B.E/B. Tech,Home State,SC,2956,5684
2119,Round 2,"Dr. B. C. Roy Engineering College, Durgapur",Computer Science And Design,B.E/B. Tech,All India,Open,34742,78718
2120,Round 2,Jadavpur University,Chemical Engineering,B.E/B. Tech,Home State,ST,9899,17547
2121,Round 2,Jadavpur University,Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,973,1164
2122,Round 2,"Asansol Engineering College, Asansol, Burdwan",Computer Science & Engineering (Internet Of Things And Cyber Security Including Block Chain Technology),B.E/B. Tech,All India,Open,25389,78931
2123,Round 2,Jadavpur University,Chemical Engineering,B.E/B. Tech,Home State,Open,573,1111
2124,Round 2,Jadavpur University,Chemical Engineering,B.E/B. Tech,Home State,SC (PwD),58853,58853
2125,Round 2,Jadavpur University,Chemical Engineering,B.E/B. Tech,Home State,Open (PwD),11806,16796
2128,Round 2,"Seacom Skills University, Bolpur",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,42662,50901
2129,Round 2,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,16232,17959
2130,Round 2,"Seacom Engineering College, Sankrail, Howrah",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,16898,47978
2131,Round 2,"Heritage Institute of Technology, Kolkata",Computer Science & Engineering (Internet Of Things And Cyber Security Including Block Chain Technology),B.E/B. Tech,Home State,ST,62746,62746
2132,Round 2,"Heritage Institute of Technology, Kolkata",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,7929,24342
2133,Round 2,"Heritage Institute of Technology, Kolkata",Biotechnology,B.E/B. Tech,Home State,SC,27486,27486
2134,Round 2,"Heritage Institute of Technology, Kolkata",Chemical Engineering,B.E/B. Tech,Home State,SC,46120,46120
2135,Round 2,"Heritage Institute of Technology, Kolkata",Computer Science & Engineering (Internet Of Things And Cyber Security Including Block Chain Technology),B.E/B. Tech,All India,Open,4588,8784
2136,Round 2,"Heritage Institute of Technology, Kolkata",Biotechnology,B.E/B. Tech,All India,Open,6843,26143
2137,Round 2,"Heritage Institute of Technology, Kolkata",Computer Science & Engineering (Internet Of Things And Cyber Security Including Block Chain Technology),B.E/B. Tech,Home State,SC,9748,9748
2138,Round 2,"Bengal Institute of Technology, Dhapa, Kolkata",Biotechnology,B.E/B. Tech,All India,Open,30194,74140
2139,Round 2,"Heritage Institute of Technology, Kolkata",Chemical Engineering,B.E/B. Tech,All India,Open,3464,42043
2140,Round 2,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,7479,13268
2141,Round 2,"Future Institute of Technology, Boral, Garia",Computer Science & Engineering (Internet Of Things And Cyber Security Including Block Chain Technology),B.E/B. Tech,All India,Open,20046,78045
2142,Round 2,University Of Calcutta,Chemical Engineering,B.E/B. Tech,Home State,OBC - A,7927,7927
2143,Round 2,"Guru Nanak Institute of Technology, Panihati, Sodepur",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - A,32968,32968
2144,Round 2,"Heritage Institute of Technology, Kolkata",Mechanical Engineering,B.E/B. Tech,All India,Open,9044,46464
2145,Round 2,"Narula Institute of Technology, Agarpara, Kolkata",Mechanical Engineering,B.E/B. Tech,All India,Open,36639,62991
2146,Round 2,"Goverment College of Engineering and Leather Technology, Kolkata",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - A,6726,10899
2147,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Mechanical Engineering,B.E/B. Tech,All India,Open,32827,78271
2148,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Computer Science & Engineering,B.E/B. Tech,Home State,Open,1099,2060
2149,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Computer Science & Engineering,B.E/B. Tech,Home State,Open (PwD),26074,53583
2150,Round 2,"Haldia Institute of Technology, Haldia, Purba Medinipur",Computer Science & Engineering,B.E/B. Tech,All India,Open,205,8138
2151,Round 2,"Calcutta Institute of Technology, Uluberia, Howrah",Computer Science & Engineering,B.E/B. Tech,All India,Open,4733,79579
2152,Round 2,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering,B.E/B. Tech,All India,Open,8258,24841
2153,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - A,5791,6512
2154,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering,B.E/B. Tech,Home State,SC,73295,75812
2155,Round 2,"Bengal College of Engineering & Technology, Durgapur",Computer Science & Engineering,B.E/B. Tech,All India,Open,6743,63632
2156,Round 2,"Mckv Institute of Engineering, Liluah, Howrah",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,12900,13485
2157,Round 2,"Maulana Abul Kalam Azad University of Technology, West Bengal",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3658,4379
2158,Round 2,University Of Calcutta,Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,1810,1810
2159,Round 2,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Artificial Intelligence And Machine Learning,B.E/B. Tech,All India,Open,12688,38545
2160,Round 2,University Of Calcutta,Electrical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,1977,1977
2161,Round 2,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Information Technology (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,11113,12810
2162,Round 2,"Kalyani Goverment Engineering College, Kalyani, Nadia",Mechanical Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,3928,4479
2163,Round 2,University Of Calcutta,Chemical Engineering,B.E/B. Tech,Home State,Open (PwD),72671,72671
2164,Round 2,University Of Calcutta,Chemical Engineering,B.E/B. Tech,Home State,OBC - B,3004,3004
2165,Round 2,University Of Calcutta,Chemical Engineering,B.E/B. Tech,All India,Open,1808,2728
2166,Round 2,University Of Calcutta,Chemical Engineering,B.E/B. Tech,Home State,ST,61312,61312
2167,Round 2,University Of Calcutta,Chemical Engineering,B.E/B. Tech,Home State,SC,8163,12586
2168,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering (Cyber Security),B.E/B. Tech,All India,Open,19843,77482
2169,Round 2,"Haldia Institute of Technology, Haldia, Purba Medinipur",Computer Science & Engineering (Cyber Security),B.E/B. Tech,All India,Open,1386,21641
2170,Round 2,"Meghnad Saha Institute of Technology, Kolkata",Computer Science & Engineering (Cyber Security),B.E/B. Tech,All India,Open,22065,59314
2171,Round 2,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering,B.E/B. Tech,Home State,OBC - B,6388,7521
2172,Round 2,"Budge Budge Institute of Technology, Budge-Budge",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - B,71507,76089
2173,Round 2,Jadavpur University,Mechanical Engineering,B.E/B. Tech,Home State,OBC - B (PwD),32171,32171
2174,Round 2,Jadavpur University,Computer Science & Engineering,B.E/B. Tech,Home State,SC (PwD),8943,8943
2175,Round 2,Jadavpur University,Computer Science & Engineering,B.E/B. Tech,Home State,SC,111,859
2176,Round 2,"University of Kalyani, Science Instrumentation Centre",Electronics And Instrumentation Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,7182,7182
2177,Round 2,Jadavpur University,Mechanical Engineering,B.E/B. Tech,Home State,Open (PwD),8366,22918
2178,Round 2,Jadavpur University,Computer Science & Engineering,B.E/B. Tech,Home State,Open,11,81
2179,Round 2,Jadavpur University,Computer Science & Engineering,B.E/B. Tech,Home State,Open (PwD),601,1320
2180,Round 2,Jadavpur University,Construction Engineering (TFW),B.E/B. Tech,Home State,Tuition Fee Waiver,1586,3089
2181,Round 2,"University of Kalyani, Science Instrumentation Centre",Computer Science & Engineering,B.E/B. Tech,Home State,ST,24835,25103
2182,Round 2,"Asansol Engineering College, Asansol, Burdwan",Mechanical Engineering,B.E/B. Tech,All India,Open,48898,48898
2183,Round 2,"Bengal Institute of Technology & Management, Santiniketan",Computer Science & Engineering,B.E/B. Tech,All India,Open,20741,77307
2184,Round 2,"Dr. B. C. Roy Engineering College, Durgapur",Computer Science & Engineering,B.E/B. Tech,All India,Open,8948,29123
2185,Round 2,Jadavpur University,Mechanical Engineering,B.E/B. Tech,Home State,OBC - B,898,1257
2186,Round 2,"Dr. B. C. Roy Engineering College, Durgapur",Mechanical Engineering,B.E/B. Tech,All India,Open,27557,39225
2187,Round 2,"Govt. College of Engineering & Textile Technology, Serampore",Computer Science & Engineering,B.E/B. Tech,Home State,OBC - A,8781,14865
2188,Round 2,"Govt. College of Engineering & Textile Technology, Serampore",Computer Science & Engineering,B.E/B. Tech,Home State,ST,30372,50430
2189,Round 2,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Mechanical Engineering,B.E/B. Tech,Home State,SC,24385,26837
2191,Round 2,"Govt. College of Engineering & Textile Technology, Serampore",Computer Science & Engineering,B.E/B. Tech,Home State,SC,9577,12426
2192,Round 2,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Mechanical Engineering,B.E/B. Tech,Home State,OBC - A,36727,39292
2194,Round 2,"Narula Institute of Technology, Agarpara, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,27817,59106
2195,Round 2,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Technology,B.E/B. Tech,All India,Open,778,41935
2196,Round 2,"Hooghly Engineering & Technology College, Hooghly",Electrical Engineering,B.E/B. Tech,All India,Open,42791,79337
2197,Round 2,"Guru Nanak Institute of Technology, Panihati, Sodepur",Electronics And Computer Science (ESC),B.E/B. Tech,All India,Open,36434,79306
2198,Round 2,"Mallabhum Institute of Technology, Bishnupur, Bankura",Electrical Engineering,B.E/B. Tech,All India,Open,60567,60567
2199,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Electrical Engineering,B.E/B. Tech,Home State,SC,25276,29365
2200,Round 2,"Imps College of Engineering & Technology, Malda",Electrical Engineering,B.E/B. Tech,All India,Open,33090,33090
2201,Round 2,"University Institute of Technology, Burdwan (Self Financing Course)",Electrical Engineering,B.E/B. Tech,All India,Open,13593,25208
2202,Round 2,"Adamas University, Barasat",Electrical Engineering,B.E/B. Tech,All India,Open,48019,48019
2204,Round 2,"Cooch Behar Government Engineering College, Cooch Behar",Electrical Engineering,B.E/B. Tech,Home State,OBC - A,15938,26467
