Sr.No,Round,Institute,Program,Stream,Quota,Category,Opening Rank,Closing Rank
3499,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,Open (PwD),10411.0,15440
3500,Round 3,University Of Calcutta,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,Open (PwD),20094.0,20094
3501,Round 3,Jadavpur University,Food Technology And Bio Chemical Engineering,B.E/B. Tech,Home State,Open (PwD),24820.0,24820
3502,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,Open (PwD),62519.0,62519
3503,Round 3,Jadavpur University,Instrumentation Engineering/Instrumentation & Electronics Engineering,B.E/B. Tech,Home State,Open (PwD),15211.0,15211
3504,Round 3,Jadavpur University,Power Engineering/Power Plant Engineering,B.E/B. Tech,Home State,Open (PwD),42509.0,42509
3505,Round 3,University Of Calcutta,"CERAMIC ENGINEERING, OIL TECHNOLOGY, PETROCHEM & PETRO REFINERY ENGG, PHARMACEUTICAL & FINE CHEMICAL TECHNOLOGY",B.E/B. Tech,Home State,Open (PwD),9137.0,9137
3506,Round 3,University Of Calcutta,"CERAMIC ENGINEERING, OIL TECHNOLOGY, PETROCHEM & PETRO REFINERY ENGG, PHARMACEUTICAL & FINE CHEMICAL TECHNOLOGY",B.E/B. Tech,Home State,SC,8604.0,14730
3507,Round 3,"Heritage Institute of Technology, Kolkata",Computer Science & Engineering (Data Science),B.E/B. Tech,Home State,SC,8305.0,8305
3508,Round 3,"Kaji Nazrul University, Asansol",Computer Science & Engineering (Data Science),B.E/B. Tech,Home State,SC,15275.0,16927
3509,Round 3,"Future Institute of Engineering & Management, Sonarpur",Computer Science & Engineering (Data Science),B.E/B. Tech,Home State,SC,53972.0,55552
3510,Round 3,"Narula Institute of Technology, Agarpara, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B. Tech,Home State,SC,41541.0,52549
3511,Round 3,"Heritage Institute of Technology, Kolkata",Computer Science & Business System,B.E/B. Tech,Home State,SC,10364.0,10364
3512,Round 3,"Heritage Institute of Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),B.E/B. Tech,Home State,SC,7141.0,7141
3513,Round 3,Jadavpur University,Power Engineering/Power Plant Engineering,B.E/B. Tech,Home State,SC,4017.0,8174
3514,Round 3,University Of Calcutta,Polymer Science & Technology,B.E/B. Tech,Home State,SC,10567.0,14866
3515,Round 3,Jadavpur University,Printing Engineering/Printing Technology,B.E/B. Tech,Home State,SC,7889.0,9549
3516,Round 3,Jadavpur University,Architectural Engineering,B.E/B. Tech,Home State,SC,6700.0,10924
3517,Round 3,"Narula Institute of Technology, Agarpara, Kolkata",COMPUTER SCIENCE & TECHNOLOGY,B.E/B. Tech,Home State,SC,47825.0,50014
3518,Round 3,Jadavpur University,Instrumentation Engineering/Instrumentation & Electronics Engineering,B.E/B. Tech,Home State,SC,1579.0,2711
3519,Round 3,"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,29809.0,42528
3520,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,13584.0,16553
3521,Round 3,Jadavpur University,Food Technology And Bio Chemical Engineering,B.E/B. Tech,Home State,SC,4140.0,8267
3522,Round 3,University Of Calcutta,Instrumentation Engineering/Instrumentation & Electronics Engineering,B.E/B. Tech,Home State,SC,6712.0,8924
3523,Round 3,University Of Calcutta,Optics & Optoelectronics,B.E/B. Tech,Home State,SC,10558.0,11001
3524,Round 3,"Department of Jute and Fibre Technology, Calcutta University",Jute & Fibre Technology,B.E/B. Tech,Home State,SC,11858.0,21183
3525,Round 3,University Of Calcutta,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,2921.0,6366
3526,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,4109.0,6603
3527,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,13631.0,15834
3528,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,5328.0,9523
3529,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,20205.0,29817
3530,Round 3,"Heritage Institute of Technology, Kolkata",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,7840.0,7840
3531,Round 3,Jadavpur University,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,SC,592.0,1405
3532,Round 3,Jadavpur University,Construction Engineering,B.E/B. Tech,Home State,SC,6701.0,8807
3533,Round 3,"Haldia Institute of Pharmacy, Haldia",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,38581.0,43419
3534,Round 3,"Govt. College of Engineering & Ceramic Technology, Kolkata",Ceramic Enginering And Technology,B.E/B. Tech,Home State,SC,9988.0,19912
3535,Round 3,"Bengal College of Pharmaceutical Technology, Dubrajpur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,56511.0,64782
3536,Round 3,"Global College of Pharmaceutical Technology, Krishnanagar",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,46560.0,63712
3537,Round 3,"Birbhum Pharmacy School, Hetampur, Birbhum",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,59795.0,62185
3538,Round 3,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B. Tech,Home State,SC,2715.0,6904
3539,Round 3,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B. Tech,Home State,SC,7440.0,11722
3540,Round 3,"Bidhan Chandra Krishi Viswa Vidyalaya, Mohanpur, Nadia",Agricultural Engineering,B.E/B. Tech,Home State,SC,7066.0,9292
3541,Round 3,"Govt. College of Engineering & Textile Technology, Serampore",Apparel & Production Management,B.E/B. Tech,Home State,SC,19012.0,25109
3542,Round 3,"Rcc Institute of Information Technology, Kolkata",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,Home State,SC,58037.0,63470
3543,Round 3,"Heritage Institute of Technology, Kolkata",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,Home State,SC,17650.0,17650
3544,Round 3,"Gupta College of Technological Sciences, Asansol, Burdwan",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,27567.0,56328
3545,Round 3,"Institute of Pharmacy, Jalpaiguri",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,3291.0,8132
3546,Round 3,"Bharat Technology, Uluberia, Howrah",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,36786.0,59039
3547,Round 3,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,46435.0,64061
3548,Round 3,"Bengal School of Technology, Sugandha, Hooghly",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,23340.0,39562
3549,Round 3,"Bcda College of Pharmacy & Technology, Hridaypur, Madhyamgram",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,20310.0,46920
3550,Round 3,"Nshm Knowledge Campus, Kolkata Group of Institutions, Kolkata",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,12244.0,20715
3551,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,Home State,SC,29932.0,39371
3552,Round 3,"University of Kalyani, Science Instrumentation Centre",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,B.E/B. Tech,Home State,SC,10462.0,14300
3553,Round 3,"Govt. College of Engineering & Textile Technology, Serampore",Textile Technology,B.E/B. Tech,Home State,SC,13485.0,20481
3554,Round 3,Jadavpur University,Metallurgical And Materials Engineering,B.E/B. Tech,Home State,SC,5759.0,7690
3555,Round 3,"Govt. College of Engg. & Textile Technology, Berhampore",Textile Technology,B.E/B. Tech,Home State,SC,20916.0,23521
3556,Round 3,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Food Technology,B.E/B. Tech,Home State,SC,20215.0,22693
3557,Round 3,"Goverment College of Engineering and Leather Technology, Kolkata",Leather Technology,B.E/B. Tech,Home State,SC,14130.0,19958
3558,Round 3,Jadavpur University,Production Engineering,B.E/B. Tech,Home State,SC,4018.0,6387
3559,Round 3,"Heritage Institute of Technology, Kolkata",Biotechnology,B.E/B. Tech,Home State,SC,20887.0,20887
3560,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,13442.0,16667
3561,Round 3,West Bengal University of Animal & Fishery Sciences,Dairy Technology,B.E/B. Tech,Home State,SC,8954.0,17900
3562,Round 3,"Kaji Nazrul University, Asansol",Mining Engineering,B.E/B. Tech,Home State,SC,19434.0,26533
3563,Round 3,"Kaji Nazrul University, Asansol",Metallurgical And Materials Engineering,B.E/B. Tech,Home State,SC,25018.0,27853
3564,Round 3,"Govt. College of Engineering & Textile Technology, Serampore",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4565.0,11468
3565,Round 3,"Guru Nanak Institute of Technology, Panihati, Sodepur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,42937.0,49631
3566,Round 3,Jadavpur University,COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,77.0,542
3567,Round 3,"Rcc Institute of Information Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,11103.0,20972
3568,Round 3,"Maulana Abul Kalam Azad University of Technology, West Bengal",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4656.0,10409
3569,Round 3,University Of Calcutta,COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,1838.0,3935
3570,Round 3,University Of Calcutta,Chemical Engineering,B.E/B. Tech,Home State,SC,7227.0,8901
3571,Round 3,"Jis College of Engineering, Kalyani, Nadia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,50402.0,52882
3572,Round 3,Jadavpur University,Mechanical Engineering,B.E/B. Tech,Home State,SC,1253.0,3891
3573,Round 3,Jadavpur University,Chemical Engineering,B.E/B. Tech,Home State,SC,2895.0,5350
3574,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Mechanical Engineering,B.E/B. Tech,Home State,SC,8437.0,13502
3575,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Mechanical Engineering,B.E/B. Tech,Home State,SC,14662.0,18577
3576,Round 3,"Govt. College of Engg. & Textile Technology, Berhampore",Mechanical Engineering,B.E/B. Tech,Home State,SC,13747.0,17120
3577,Round 3,"Heritage Institute of Technology, Kolkata",Chemical Engineering,B.E/B. Tech,Home State,SC,21633.0,21633
3578,Round 3,"Govt. College of Engineering & Ceramic Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4604.0,8557
3579,Round 3,"College of Engineering and Management, Kolaghat",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,34163.0,63068
3580,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,1774.0,4133
3581,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,10186.0,13523
3582,Round 3,"Goverment College of Engineering and Leather Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,8358.0,10073
3583,Round 3,"Govt. College of Engg. & Textile Technology, Berhampore",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,11271.0,12888
3584,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,7927.0,12405
3585,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4432.0,7014
3586,Round 3,"Heritage Institute of Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,4235.0,4235
3587,Round 3,"Future Institute of Engineering & Management, Sonarpur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,29878.0,41481
3588,Round 3,"Narula Institute of Technology, Agarpara, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,SC,23450.0,24867
3589,Round 3,University Of Calcutta,Information Technology,B.E/B. Tech,Home State,SC,2474.0,5619
3590,Round 3,"University of Kalyani, Science Instrumentation Centre",Information Technology,B.E/B. Tech,Home State,SC,5882.0,11714
3591,Round 3,Jadavpur University,Information Technology,B.E/B. Tech,Home State,SC,554.0,1490
3592,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Information Technology,B.E/B. Tech,Home State,SC,16402.0,22546
3593,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Mechanical Engineering,B.E/B. Tech,Home State,SC,7391.0,9464
3594,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering,B.E/B. Tech,Home State,SC,13936.0,19560
3595,Round 3,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Mechanical Engineering,B.E/B. Tech,Home State,SC,15797.0,20349
3596,Round 3,"Heritage Institute of Technology, Kolkata",Mechanical Engineering,B.E/B. Tech,Home State,SC,24007.0,24007
3597,Round 3,"Govt. College of Engineering & Ceramic Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,9427.0,11576
3598,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Information Technology,B.E/B. Tech,Home State,SC,1735.0,5809
3599,Round 3,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,8745.0,11676
3600,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Information Technology,B.E/B. Tech,Home State,SC,5020.0,9081
3601,Round 3,"Govt. College of Engineering & Textile Technology, Serampore",Information Technology,B.E/B. Tech,Home State,SC,11408.0,13944
3602,Round 3,"Maulana Abul Kalam Azad University of Technology, West Bengal",Information Technology,B.E/B. Tech,Home State,SC,9288.0,11316
3603,Round 3,"Rcc Institute of Information Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,21736.0,31212
3604,Round 3,"Heritage Institute of Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,5255.0,5255
3605,Round 3,"Guru Nanak Institute of Technology, Panihati, Sodepur",Information Technology,B.E/B. Tech,Home State,SC,64277.0,64277
3606,Round 3,"Future Institute of Engineering & Management, Sonarpur",Information Technology,B.E/B. Tech,Home State,SC,41811.0,44462
3607,Round 3,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology,B.E/B. Tech,Home State,SC,42454.0,48952
3608,Round 3,Jadavpur University,Civil Engineering,B.E/B. Tech,Home State,SC,1639.0,6174
3609,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",Civil Engineering,B.E/B. Tech,Home State,SC,17502.0,20317
3610,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Civil Engineering,B.E/B. Tech,Home State,SC,8602.0,12561
3611,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Civil Engineering,B.E/B. Tech,Home State,SC,16837.0,19294
3612,Round 3,"Heritage Institute of Technology, Kolkata",Civil Engineering,B.E/B. Tech,Home State,SC,20047.0,20047
3613,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Civil Engineering,B.E/B. Tech,Home State,SC,26520.0,34610
3614,Round 3,"Heritage Institute of Technology, Kolkata",Electrical Engineering,B.E/B. Tech,Home State,SC,11139.0,11139
3615,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electrical Engineering,B.E/B. Tech,Home State,SC,3529.0,6952
3616,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Electrical Engineering,B.E/B. Tech,Home State,SC,13220.0,17169
3617,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",Electrical Engineering,B.E/B. Tech,Home State,SC,12790.0,17370
3618,Round 3,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Electrical Engineering,B.E/B. Tech,Home State,SC,11919.0,17420
3619,Round 3,"Academy of Technology, Adisaptagram, Hooghly",Electrical Engineering,B.E/B. Tech,Home State,SC,60497.0,60497
3620,Round 3,"Academy of Technology, Adisaptagram, Hooghly",Electrical & Electronics Engineering,B.E/B. Tech,Home State,SC,60240.0,60240
3621,Round 3,Jadavpur University,Electrical Engineering,B.E/B. Tech,Home State,SC,584.0,2295
3622,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Electrical Engineering,B.E/B. Tech,Home State,SC,24496.0,30278
3623,Round 3,"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,B.E/B. Tech,Home State,SC,55483.0,63205
3624,Round 3,University Of Calcutta,Electrical Engineering,B.E/B. Tech,Home State,SC,6177.0,6506
3625,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electrical Engineering,B.E/B. Tech,Home State,SC,6805.0,11155
3626,Round 3,"Govt. College of Engg. & Textile Technology, Berhampore",Electrical Engineering,B.E/B. Tech,Home State,SC,12322.0,15717
3627,Round 3,Jadavpur University,Electrical Engineering,B.E/B. Tech,Home State,SC (PwD),31745.0,31920
